Freq.	V(n007)/V(n002)
3.88150365990533e+005	(-1.24519502403899e+000dB,-7.09977275983432e+000°)
3.89045144994165e+005	(-1.24519161090700e+000dB,-7.11635422383282e+000°)
3.89941986676427e+005	(-1.24518821840100e+000dB,-7.13297516043672e+000°)
3.90840895792286e+005	(-1.24518484697931e+000dB,-7.14963566985932e+000°)
3.91741877107666e+005	(-1.24518149704192e+000dB,-7.16633585209067e+000°)
3.92644935399483e+005	(-1.24517816906329e+000dB,-7.18307580797857e+000°)
3.93550075455660e+005	(-1.24517486346249e+000dB,-7.19985563817905e+000°)
3.94457302075161e+005	(-1.24517158070642e+000dB,-7.21667544382017e+000°)
3.95366620068010e+005	(-1.24516832124069e+000dB,-7.23353532607024e+000°)
3.96278034255321e+005	(-1.24516508554216e+000dB,-7.25043538705858e+000°)
3.97191549469322e+005	(-1.24516187407716e+000dB,-7.26737572842145e+000°)
3.98107170553379e+005	(-1.24515868730697e+000dB,-7.28435645273102e+000°)
3.99024902362023e+005	(-1.24515552568865e+000dB,-7.30137766190157e+000°)
3.99944749760978e+005	(-1.24515238977460e+000dB,-7.31843945983683e+000°)
4.00866717627183e+005	(-1.24514927998271e+000dB,-7.33554194854730e+000°)
4.01790810848820e+005	(-1.24514619684041e+000dB,-7.35268523230462e+000°)
4.02717034325339e+005	(-1.24514314085400e+000dB,-7.36986941464172e+000°)
4.03645392967485e+005	(-1.24514011251346e+000dB,-7.38709459973889e+000°)
4.04575891697322e+005	(-1.24513711234385e+000dB,-7.40436089159269e+000°)
4.05508535448263e+005	(-1.24513414085648e+000dB,-7.42166839526973e+000°)
4.06443329165092e+005	(-1.24513119857221e+000dB,-7.43901721548338e+000°)
4.07380277803991e+005	(-1.24512828603863e+000dB,-7.45640745808448e+000°)
4.08319386332570e+005	(-1.24512540379012e+000dB,-7.47383922803544e+000°)
4.09260659729889e+005	(-1.24512255233228e+000dB,-7.49131263126092e+000°)
4.10204102986484e+005	(-1.24511973226540e+000dB,-7.50882777449228e+000°)
4.11149721104399e+005	(-1.24511694411641e+000dB,-7.52638476376110e+000°)
4.12097519097207e+005	(-1.24511418844316e+000dB,-7.54398370626323e+000°)
4.13047501990038e+005	(-1.24511146583170e+000dB,-7.56162470898408e+000°)
4.13999674819607e+005	(-1.24510877683596e+000dB,-7.57930787925067e+000°)
4.14954042634239e+005	(-1.24510612205715e+000dB,-7.59703332509493e+000°)
4.15910610493898e+005	(-1.24510350206453e+000dB,-7.61480115449811e+000°)
4.16869383470211e+005	(-1.24510091746641e+000dB,-7.63261147610523e+000°)
4.17830366646497e+005	(-1.24509836886160e+000dB,-7.65046439826321e+000°)
4.18793565117793e+005	(-1.24509585687216e+000dB,-7.66836003064084e+000°)
4.19758983990882e+005	(-1.24509338206081e+000dB,-7.68629848172669e+000°)
4.20726628384318e+005	(-1.24509094510460e+000dB,-7.70427986211954e+000°)
4.21696503428456e+005	(-1.24508854659950e+000dB,-7.72230428127359e+000°)
4.22668614265476e+005	(-1.24508618719978e+000dB,-7.74037184981423e+000°)
4.23642966049414e+005	(-1.24508386753189e+000dB,-7.75848267835018e+000°)
4.24619563946186e+005	(-1.24508158825048e+000dB,-7.77663687769427e+000°)
4.25598413133616e+005	(-1.24507935003117e+000dB,-7.79483455953926e+000°)
4.26579518801465e+005	(-1.24507715352252e+000dB,-7.81307583580467e+000°)
4.27562886151458e+005	(-1.24507499938565e+000dB,-7.83136081749073e+000°)
4.28548520397311e+005	(-1.24507288832237e+000dB,-7.84968961744773e+000°)
4.29536426764758e+005	(-1.24507082100844e+000dB,-7.86806234946806e+000°)
4.30526610491582e+005	(-1.24506879812870e+000dB,-7.88647912453542e+000°)
4.31519076827636e+005	(-1.24506682040824e+000dB,-7.90494005715605e+000°)
4.32513831034879e+005	(-1.24506488855413e+000dB,-7.92344526116400e+000°)
4.33510878387399e+005	(-1.24506300326639e+000dB,-7.94199485011745e+000°)
4.34510224171441e+005	(-1.24506116527548e+000dB,-7.96058893837902e+000°)
4.35511873685438e+005	(-1.24505937532259e+000dB,-7.97922764114927e+000°)
4.36515832240035e+005	(-1.24505763415521e+000dB,-7.99791107269661e+000°)
4.37522105158121e+005	(-1.24505594250151e+000dB,-8.01663934890768e+000°)
4.38530697774854e+005	(-1.24505430116483e+000dB,-8.03541258578314e+000°)
4.39541615437692e+005	(-1.24505271085726e+000dB,-8.05423089870849e+000°)
4.40554863506421e+005	(-1.24505117238151e+000dB,-8.07309440445736e+000°)
4.41570447353180e+005	(-1.24504968652915e+000dB,-8.09200321972627e+000°)
4.42588372362494e+005	(-1.24504825408714e+000dB,-8.11095746196009e+000°)
4.43608643931299e+005	(-1.24504687584816e+000dB,-8.12995724843987e+000°)
4.44631267468975e+005	(-1.24504555262498e+000dB,-8.14900269679361e+000°)
4.45656248397369e+005	(-1.24504428525816e+000dB,-8.16809392541408e+000°)
4.46683592150829e+005	(-1.24504307453847e+000dB,-8.18723105274037e+000°)
4.47713304176228e+005	(-1.24504192133048e+000dB,-8.20641419772206e+000°)
4.48745389932997e+005	(-1.24504082646986e+000dB,-8.22564347989107e+000°)
4.49779854893153e+005	(-1.24503979082085e+000dB,-8.24491901858954e+000°)
4.50816704541324e+005	(-1.24503881523783e+000dB,-8.26424093367010e+000°)
4.51855944374786e+005	(-1.24503790059369e+000dB,-8.28360934552204e+000°)
4.52897579903484e+005	(-1.24503704777902e+000dB,-8.30302437484788e+000°)
4.53941616650066e+005	(-1.24503625770146e+000dB,-8.32248614342023e+000°)
4.54988060149912e+005	(-1.24503553124171e+000dB,-8.34199477170324e+000°)
4.56036915951159e+005	(-1.24503486933225e+000dB,-8.36155038224486e+000°)
4.57088189614737e+005	(-1.24503427285504e+000dB,-8.38115309629035e+000°)
4.58141886714395e+005	(-1.24503374279434e+000dB,-8.40080303735114e+000°)
4.59198012836730e+005	(-1.24503328004669e+000dB,-8.42050032774941e+000°)
4.60256573581217e+005	(-1.24503288562458e+000dB,-8.44024509140337e+000°)
4.61317574560240e+005	(-1.24503256044291e+000dB,-8.46003745136514e+000°)
4.62381021399121e+005	(-1.24503230547357e+000dB,-8.47987753147824e+000°)
4.63446919736148e+005	(-1.24503212171606e+000dB,-8.49976545694187e+000°)
4.64515275222609e+005	(-1.24503201018162e+000dB,-8.51970135228488e+000°)
4.65586093522818e+005	(-1.24503197186732e+000dB,-8.53968534290391e+000°)
4.66659380314148e+005	(-1.24503200777620e+000dB,-8.55971755406769e+000°)
4.67735141287057e+005	(-1.24503211892034e+000dB,-8.57979811111671e+000°)
4.68813382145124e+005	(-1.24503230636815e+000dB,-8.59992714113696e+000°)
4.69894108605073e+005	(-1.24503257118023e+000dB,-8.62010477155540e+000°)
4.70977326396811e+005	(-1.24503291437102e+000dB,-8.64033112760298e+000°)
4.72063041263448e+005	(-1.24503333704627e+000dB,-8.66060633837312e+000°)
4.73151258961337e+005	(-1.24503384028718e+000dB,-8.68093053113206e+000°)
4.74241985260101e+005	(-1.24503442518033e+000dB,-8.70130383430923e+000°)
4.75335225942662e+005	(-1.24503509284528e+000dB,-8.72172637679065e+000°)
4.76430986805272e+005	(-1.24503584437308e+000dB,-8.74219828728182e+000°)
4.77529273657546e+005	(-1.24503668091326e+000dB,-8.76271969492426e+000°)
4.78630092322494e+005	(-1.24503760361975e+000dB,-8.78329073041691e+000°)
4.79733448636544e+005	(-1.24503861364030e+000dB,-8.80391152387160e+000°)
4.80839348449583e+005	(-1.24503971212522e+000dB,-8.82458220544696e+000°)
4.81947797624982e+005	(-1.24504090026978e+000dB,-8.84530290677703e+000°)
4.83058802039626e+005	(-1.24504217925627e+000dB,-8.86607375904008e+000°)
4.84172367583953e+005	(-1.24504355029808e+000dB,-8.88689489386115e+000°)
4.85288500161974e+005	(-1.24504501461241e+000dB,-8.90776644440833e+000°)
4.86407205691314e+005	(-1.24504657342214e+000dB,-8.92868854279939e+000°)
4.87528490103239e+005	(-1.24504822796920e+000dB,-8.94966132187825e+000°)
4.88652359342686e+005	(-1.24504997953396e+000dB,-8.97068491590257e+000°)
4.89778819368298e+005	(-1.24505182933097e+000dB,-8.99175945814506e+000°)
4.90907876152454e+005	(-1.24505377872051e+000dB,-9.01288508349896e+000°)
4.92039535681302e+005	(-1.24505582892870e+000dB,-9.03406192630209e+000°)
4.93173803954786e+005	(-1.24505798130610e+000dB,-9.05529012218171e+000°)
4.94310686986686e+005	(-1.24506023715758e+000dB,-9.07656980610387e+000°)
4.95450190804640e+005	(-1.24506259783025e+000dB,-9.09790111522974e+000°)
4.96592321450186e+005	(-1.24506506467237e+000dB,-9.11928418452332e+000°)
4.97737084978785e+005	(-1.24506763905668e+000dB,-9.14071915232148e+000°)
4.98884487459861e+005	(-1.24507032236435e+000dB,-9.16220615538233e+000°)
5.00034534976827e+005	(-1.24507311598273e+000dB,-9.18374533128960e+000°)
5.01187233627120e+005	(-1.24507602130513e+000dB,-9.20533681806309e+000°)
5.02342589522235e+005	(-1.24507903979564e+000dB,-9.22698075538245e+000°)
5.03500608787752e+005	(-1.24508217285518e+000dB,-9.24867728066796e+000°)
5.04661297563375e+005	(-1.24508542196025e+000dB,-9.27042653468478e+000°)
5.05824662002960e+005	(-1.24508878859240e+000dB,-9.29222865735553e+000°)
5.06990708274550e+005	(-1.24509227419332e+000dB,-9.31408378796480e+000°)
5.08159442560406e+005	(-1.24509588028368e+000dB,-9.33599206808735e+000°)
5.09330871057041e+005	(-1.24509960839889e+000dB,-9.35795363888052e+000°)
5.10504999975251e+005	(-1.24510346004498e+000dB,-9.37996864188374e+000°)
5.11681835540152e+005	(-1.24510743677818e+000dB,-9.40203721976638e+000°)
5.12861383991209e+005	(-1.24511154017153e+000dB,-9.42415951445191e+000°)
5.14043651582270e+005	(-1.24511577179550e+000dB,-9.44633566935736e+000°)
5.15228644581600e+005	(-1.24512013325984e+000dB,-9.46856582820001e+000°)
5.16416369271914e+005	(-1.24512462613348e+000dB,-9.49085013374166e+000°)
5.17606831950410e+005	(-1.24512925209609e+000dB,-9.51318873159850e+000°)
5.18800038928803e+005	(-1.24513401277613e+000dB,-9.53558176667277e+000°)
5.19995996533358e+005	(-1.24513890983379e+000dB,-9.55802938342471e+000°)
5.21194711104922e+005	(-1.24514394493725e+000dB,-9.58053172788442e+000°)
5.22396188998961e+005	(-1.24514911981723e+000dB,-9.60308894674163e+000°)
5.23600436585591e+005	(-1.24515443616155e+000dB,-9.62570118626276e+000°)
5.24807460249613e+005	(-1.24515989572545e+000dB,-9.64836859396569e+000°)
5.26017266390546e+005	(-1.24516550022651e+000dB,-9.67109131695290e+000°)
5.27229861422662e+005	(-1.24517125147694e+000dB,-9.69386950380164e+000°)
5.28445251775019e+005	(-1.24517715120997e+000dB,-9.71670330254957e+000°)
5.29663443891496e+005	(-1.24518320130781e+000dB,-9.73959286329121e+000°)
5.30884444230827e+005	(-1.24518940351689e+000dB,-9.76253833444780e+000°)
5.32108259266632e+005	(-1.24519575972389e+000dB,-9.78553986659318e+000°)
5.33334895487458e+005	(-1.24520227176202e+000dB,-9.80859760959276e+000°)
5.34564359396809e+005	(-1.24520894156909e+000dB,-9.83171171578246e+000°)
5.35796657513178e+005	(-1.24521577096793e+000dB,-9.85488233450774e+000°)
5.37031796370089e+005	(-1.24522276193830e+000dB,-9.87810961922217e+000°)
5.38269782516124e+005	(-1.24522991638941e+000dB,-9.90139372218240e+000°)
5.39510622514963e+005	(-1.24523723630703e+000dB,-9.92473479626084e+000°)
5.40754322945416e+005	(-1.24524472363676e+000dB,-9.94813299444010e+000°)
5.42000890401458e+005	(-1.24525238040251e+000dB,-9.97158847070708e+000°)
5.43250331492267e+005	(-1.24526020862016e+000dB,-9.99510137956743e+000°)
5.44502652842255e+005	(-1.24526821030821e+000dB,-1.00186718755990e+001°)
5.45757861091104e+005	(-1.24527638757125e+000dB,-1.00423001147970e+001°)
5.47015962893805e+005	(-1.24528474246120e+000dB,-1.00659862526235e+001°)
5.48276964920686e+005	(-1.24529327708321e+000dB,-1.00897304455443e+001°)
5.49540873857457e+005	(-1.24530199356206e+000dB,-1.01135328498598e+001°)
5.50807696405235e+005	(-1.24531089406401e+000dB,-1.01373936240135e+001°)
5.52077439280589e+005	(-1.24531998075190e+000dB,-1.01613129252325e+001°)
5.53350109215568e+005	(-1.24532925580373e+000dB,-1.01852909119864e+001°)
5.54625712957741e+005	(-1.24533872143767e+000dB,-1.02093277430939e+001°)
5.55904257270234e+005	(-1.24534837988328e+000dB,-1.02334235782254e+001°)
5.57185748931760e+005	(-1.24535823339885e+000dB,-1.02575785769716e+001°)
5.58470194736660e+005	(-1.24536828429710e+000dB,-1.02817929004440e+001°)
5.59757601494939e+005	(-1.24537853484577e+000dB,-1.03060667089415e+001°)
5.61047976032299e+005	(-1.24538898737933e+000dB,-1.03304001640405e+001°)
5.62341325190177e+005	(-1.24539964426352e+000dB,-1.03547934283036e+001°)
5.63637655825782e+005	(-1.24541050783187e+000dB,-1.03792466628737e+001°)
5.64936974812130e+005	(-1.24542158056179e+000dB,-1.04037600330429e+001°)
5.66239289038080e+005	(-1.24543286480716e+000dB,-1.04283337009260e+001°)
5.67544605408373e+005	(-1.24544436304911e+000dB,-1.04529678307150e+001°)
5.68852930843667e+005	(-1.24545607773262e+000dB,-1.04776625872719e+001°)
5.70164272280573e+005	(-1.24546801137725e+000dB,-1.05024181359109e+001°)
5.71478636671692e+005	(-1.24548016650506e+000dB,-1.05272346425286e+001°)
5.72796030985654e+005	(-1.24549254566253e+000dB,-1.05521122729219e+001°)
5.74116462207152e+005	(-1.24550515142555e+000dB,-1.05770511945880e+001°)
5.75439937336981e+005	(-1.24551798636053e+000dB,-1.06020515739411e+001°)
5.76766463392074e+005	(-1.24553105316513e+000dB,-1.06271135802102e+001°)
5.78096047405541e+005	(-1.24554435441878e+000dB,-1.06522373805452e+001°)
5.79428696426703e+005	(-1.24555789281973e+000dB,-1.06774231444796e+001°)
5.80764417521134e+005	(-1.24557167109483e+000dB,-1.07026710419821e+001°)
5.82103217770693e+005	(-1.24558569197420e+000dB,-1.07279812425839e+001°)
5.83445104273566e+005	(-1.24559995821485e+000dB,-1.07533539178341e+001°)
5.84790084144301e+005	(-1.24561447259634e+000dB,-1.07787892384459e+001°)
5.86138164513849e+005	(-1.24562923792240e+000dB,-1.08042873755648e+001°)
5.87489352529596e+005	(-1.24564425705990e+000dB,-1.08298485026170e+001°)
5.88843655355408e+005	(-1.24565953290048e+000dB,-1.08554727924081e+001°)
5.90201080171663e+005	(-1.24567506826922e+000dB,-1.08811604174596e+001°)
5.91561634175292e+005	(-1.24569086618842e+000dB,-1.09069115530806e+001°)
5.92925324579818e+005	(-1.24570692954245e+000dB,-1.09327263730641e+001°)
5.94292158615390e+005	(-1.24572326138822e+000dB,-1.09586050536243e+001°)
5.95662143528827e+005	(-1.24573986469057e+000dB,-1.09845477698021e+001°)
5.97035286583653e+005	(-1.24575674251627e+000dB,-1.10105546978335e+001°)
5.98411595060136e+005	(-1.24577389795199e+000dB,-1.10366260151917e+001°)
5.99791076255325e+005	(-1.24579133410637e+000dB,-1.10627618992473e+001°)
6.01173737483093e+005	(-1.24580905411855e+000dB,-1.10889625281656e+001°)
6.02559586074173e+005	(-1.24582706117380e+000dB,-1.11152280812303e+001°)
6.03948629376194e+005	(-1.24584535844809e+000dB,-1.11415587364920e+001°)
6.05340874753727e+005	(-1.24586394921005e+000dB,-1.11679546751903e+001°)
6.06736329588319e+005	(-1.24588283667199e+000dB,-1.11944160766336e+001°)
6.08135001278531e+005	(-1.24590202421839e+000dB,-1.12209431234177e+001°)
6.09536897239982e+005	(-1.24592151509751e+000dB,-1.12475359957642e+001°)
6.10942024905384e+005	(-1.24594131275164e+000dB,-1.12741948773307e+001°)
6.12350391724585e+005	(-1.24596142051463e+000dB,-1.13009199496343e+001°)
6.13762005164605e+005	(-1.24598184187356e+000dB,-1.13277113976593e+001°)
6.15176872709679e+005	(-1.24600258026475e+000dB,-1.13545694043286e+001°)
6.16595001861292e+005	(-1.24602363921094e+000dB,-1.13814941555311e+001°)
6.18016400138226e+005	(-1.24604502223746e+000dB,-1.14084858358563e+001°)
6.19441075076591e+005	(-1.24606673290048e+000dB,-1.14355446315462e+001°)
6.20869034229872e+005	(-1.24608877484222e+000dB,-1.14626707292472e+001°)
6.22300285168968e+005	(-1.24611115167315e+000dB,-1.14898643160676e+001°)
6.23734835482227e+005	(-1.24613386709162e+000dB,-1.15171255802145e+001°)
6.25172692775493e+005	(-1.24615692479286e+000dB,-1.15444547094128e+001°)
6.26613864672142e+005	(-1.24618032855910e+000dB,-1.15718518938021e+001°)
6.28058358813124e+005	(-1.24620408215005e+000dB,-1.15993173222202e+001°)
6.29506182857003e+005	(-1.24622818940782e+000dB,-1.16268511860790e+001°)
6.30957344479999e+005	(-1.24625265421138e+000dB,-1.16544536759207e+001°)
6.32411851376024e+005	(-1.24627748044413e+000dB,-1.16821249828959e+001°)
6.33869711256731e+005	(-1.24630267203225e+000dB,-1.17098653000631e+001°)
6.35330931851548e+005	(-1.24632823298480e+000dB,-1.17376748201649e+001°)
6.36795520907719e+005	(-1.24635416729576e+000dB,-1.17655537365438e+001°)
6.38263486190352e+005	(-1.24638047903690e+000dB,-1.17935022438880e+001°)
6.39734835482451e+005	(-1.24640717229607e+000dB,-1.18215205365409e+001°)
6.41209576584964e+005	(-1.24643425122580e+000dB,-1.18496088109308e+001°)
6.42687717316821e+005	(-1.24646171998603e+000dB,-1.18777672620610e+001°)
6.44169265514978e+005	(-1.24648958282570e+000dB,-1.19059960882223e+001°)
6.45654229034456e+005	(-1.24651784397775e+000dB,-1.19342954861070e+001°)
6.47142615748383e+005	(-1.24654650777690e+000dB,-1.19626656544208e+001°)
6.48634433548038e+005	(-1.24657557851205e+000dB,-1.19911067910616e+001°)
6.50129690342890e+005	(-1.24660506061432e+000dB,-1.20196190962504e+001°)
6.51628394060641e+005	(-1.24663495853048e+000dB,-1.20482027708932e+001°)
6.53130552647270e+005	(-1.24666527669225e+000dB,-1.20768580149678e+001°)
6.54636174067072e+005	(-1.24669601964021e+000dB,-1.21055850302030e+001°)
6.56145266302702e+005	(-1.24672719193934e+000dB,-1.21343840193898e+001°)
6.57657837355217e+005	(-1.24675879819417e+000dB,-1.21632551851612e+001°)
6.59173895244117e+005	(-1.24679084304902e+000dB,-1.21921987306904e+001°)
6.60693448007392e+005	(-1.24682333120940e+000dB,-1.22212148611524e+001°)
6.62216503701557e+005	(-1.24685626739505e+000dB,-1.22503037807254e+001°)
6.63743070401703e+005	(-1.24688965641978e+000dB,-1.22794656955161e+001°)
6.65273156201535e+005	(-1.24692350313505e+000dB,-1.23087008124739e+001°)
6.66806769213416e+005	(-1.24695781237138e+000dB,-1.23380093375912e+001°)
6.68343917568408e+005	(-1.24699258910682e+000dB,-1.23673914798688e+001°)
6.69884609416319e+005	(-1.24702783829514e+000dB,-1.23968474466702e+001°)
6.71428852925744e+005	(-1.24706356498457e+000dB,-1.24263774482933e+001°)
6.72976656284109e+005	(-1.24709977423065e+000dB,-1.24559816939586e+001°)
6.74528027697713e+005	(-1.24713647119209e+000dB,-1.24856603949037e+001°)
6.76082975391772e+005	(-1.24717366100575e+000dB,-1.25154137620492e+001°)
6.77641507610465e+005	(-1.24721134892123e+000dB,-1.25452420077235e+001°)
6.79203632616974e+005	(-1.24724954017780e+000dB,-1.25751453440623e+001°)
6.80769358693530e+005	(-1.24728824016560e+000dB,-1.26051239858753e+001°)
6.82338694141458e+005	(-1.24732745421824e+000dB,-1.26351781464136e+001°)
6.83911647281217e+005	(-1.24736718775862e+000dB,-1.26653080408220e+001°)
6.85488226452449e+005	(-1.24740744632267e+000dB,-1.26955138852923e+001°)
6.87068440014019e+005	(-1.24744823541982e+000dB,-1.27257958963630e+001°)
6.88652296344062e+005	(-1.24748956061353e+000dB,-1.27561542905110e+001°)
6.90239803840028e+005	(-1.24753142759708e+000dB,-1.27865892860701e+001°)
6.91830970918722e+005	(-1.24757384203153e+000dB,-1.28171011016475e+001°)
6.93425806016354e+005	(-1.24761680969545e+000dB,-1.28476899569548e+001°)
6.95024317588581e+005	(-1.24766033640040e+000dB,-1.28783560721416e+001°)
6.96626514110552e+005	(-1.24770442801312e+000dB,-1.29090996679800e+001°)
6.98232404076954e+005	(-1.24774909042568e+000dB,-1.29399209659481e+001°)
6.99841996002056e+005	(-1.24779432966747e+000dB,-1.29708201890943e+001°)
7.01455298419753e+005	(-1.24784015174210e+000dB,-1.30017975601351e+001°)
7.03072319883615e+005	(-1.24788656274637e+000dB,-1.30328533033361e+001°)
7.04693068966928e+005	(-1.24793356886333e+000dB,-1.30639876431703e+001°)
7.06317554262742e+005	(-1.24798117631371e+000dB,-1.30952008058736e+001°)
7.07945784383918e+005	(-1.24802939131506e+000dB,-1.31264930168569e+001°)
7.09577767963168e+005	(-1.24807822024739e+000dB,-1.31578645033025e+001°)
7.11213513653108e+005	(-1.24812766950281e+000dB,-1.31893154936378e+001°)
7.12853030126298e+005	(-1.24817774554993e+000dB,-1.32208462163895e+001°)
7.14496326075291e+005	(-1.24822845486872e+000dB,-1.32524569003567e+001°)
7.16143410212679e+005	(-1.24827980409073e+000dB,-1.32841477766551e+001°)
7.17794291271138e+005	(-1.24833179984028e+000dB,-1.33159190755313e+001°)
7.19448978003475e+005	(-1.24838444883848e+000dB,-1.33477710294564e+001°)
7.21107479182675e+005	(-1.24843775782432e+000dB,-1.33797038699043e+001°)
7.22769803601945e+005	(-1.24849173366736e+000dB,-1.34117178314560e+001°)
7.24435960074764e+005	(-1.24854638325995e+000dB,-1.34438131477419e+001°)
7.26105957434928e+005	(-1.24860171360702e+000dB,-1.34759900537604e+001°)
7.27779804536597e+005	(-1.24865773169437e+000dB,-1.35082487854568e+001°)
7.29457510254341e+005	(-1.24871444467940e+000dB,-1.35405895793292e+001°)
7.31139083483189e+005	(-1.24877185969534e+000dB,-1.35730126730983e+001°)
7.32824533138675e+005	(-1.24882998400539e+000dB,-1.36055183043749e+001°)
7.34513868156886e+005	(-1.24888882493151e+000dB,-1.36381067129654e+001°)
7.36207097494506e+005	(-1.24894838980806e+000dB,-1.36707781383033e+001°)
7.37904230128870e+005	(-1.24900868617205e+000dB,-1.37035328218170e+001°)
7.39605275058007e+005	(-1.24906972147483e+000dB,-1.37363710041455e+001°)
7.41310241300686e+005	(-1.24913150330560e+000dB,-1.37692929277222e+001°)
7.43019137896469e+005	(-1.24919403939476e+000dB,-1.38022988362547e+001°)
7.44731973905756e+005	(-1.24925733743331e+000dB,-1.38353889738942e+001°)
7.46448758409833e+005	(-1.24932140527549e+000dB,-1.38685635852501e+001°)
7.48169500510920e+005	(-1.24938625076081e+000dB,-1.39018229155737e+001°)
7.49894209332221e+005	(-1.24945188191262e+000dB,-1.39351672126293e+001°)
7.51622894017970e+005	(-1.24951830673116e+000dB,-1.39685967228601e+001°)
7.53355563733482e+005	(-1.24958553335584e+000dB,-1.40021116951736e+001°)
7.55092227665198e+005	(-1.24965356998671e+000dB,-1.40357123787634e+001°)
7.56832895020738e+005	(-1.24972242485412e+000dB,-1.40693990225296e+001°)
7.58577575028947e+005	(-1.24979210636039e+000dB,-1.41031718787285e+001°)
7.60326276939944e+005	(-1.24986262290458e+000dB,-1.41370311984378e+001°)
7.62079010025174e+005	(-1.24993398299867e+000dB,-1.41709772340422e+001°)
7.63835783577452e+005	(-1.25000619526437e+000dB,-1.42050102398177e+001°)
7.65596606911017e+005	(-1.25007926837311e+000dB,-1.42391304699173e+001°)
7.67361489361579e+005	(-1.25015321104333e+000dB,-1.42733381789480e+001°)
7.69130440286369e+005	(-1.25022803215957e+000dB,-1.43076336235487e+001°)
7.70903469064189e+005	(-1.25030374058847e+000dB,-1.43420170602829e+001°)
7.72680585095460e+005	(-1.25038034540115e+000dB,-1.43764887477510e+001°)
7.74461797802276e+005	(-1.25045785569819e+000dB,-1.44110489451546e+001°)
7.76247116628448e+005	(-1.25053628057950e+000dB,-1.44456979102174e+001°)
7.78036551039560e+005	(-1.25061562937037e+000dB,-1.44804359053233e+001°)
7.79830110523014e+005	(-1.25069591141567e+000dB,-1.45152631911947e+001°)
7.81627804588085e+005	(-1.25077713617186e+000dB,-1.45501800304514e+001°)
7.83429642765966e+005	(-1.25085931311662e+000dB,-1.45851866856279e+001°)
7.85235634609826e+005	(-1.25094245195285e+000dB,-1.46202834223270e+001°)
7.87045789694852e+005	(-1.25102656234964e+000dB,-1.46554705047182e+001°)
7.88860117618307e+005	(-1.25111165412512e+000dB,-1.46907481994176e+001°)
7.90678627999577e+005	(-1.25119773713227e+000dB,-1.47261167721606e+001°)
7.92501330480223e+005	(-1.25128482144490e+000dB,-1.47615764922817e+001°)
7.94328234724032e+005	(-1.25137291707355e+000dB,-1.47971276277513e+001°)
7.96159350417069e+005	(-1.25146203425689e+000dB,-1.48327704486967e+001°)
7.97994687267726e+005	(-1.25155218322007e+000dB,-1.48685052248508e+001°)
7.99834255006777e+005	(-1.25164337438013e+000dB,-1.49043322293428e+001°)
8.01678063387427e+005	(-1.25173561819242e+000dB,-1.49402517337910e+001°)
8.03526122185365e+005	(-1.25182892521891e+000dB,-1.49762640112778e+001°)
8.05378441198814e+005	(-1.25192330615848e+000dB,-1.50123693372099e+001°)
8.07235030248585e+005	(-1.25201877174030e+000dB,-1.50485679863465e+001°)
8.09095899178128e+005	(-1.25211533287238e+000dB,-1.50848602351581e+001°)
8.10961057853586e+005	(-1.25221300051104e+000dB,-1.51212463605124e+001°)
8.12830516163844e+005	(-1.25231178572329e+000dB,-1.51577266410494e+001°)
8.14704284020584e+005	(-1.25241169968551e+000dB,-1.51943013553887e+001°)
8.16582371358336e+005	(-1.25251275378171e+000dB,-1.52309707855640e+001°)
8.18464788134533e+005	(-1.25261495926346e+000dB,-1.52677352104629e+001°)
8.20351544329560e+005	(-1.25271832771768e+000dB,-1.53045949133948e+001°)
8.22242649946813e+005	(-1.25282287070438e+000dB,-1.53415501762494e+001°)
8.24138115012743e+005	(-1.25292859994227e+000dB,-1.53786012839325e+001°)
8.26037949576919e+005	(-1.25303552731670e+000dB,-1.54157485217617e+001°)
8.27942163712074e+005	(-1.25314366467443e+000dB,-1.54529921746707e+001°)
8.29850767514162e+005	(-1.25325302414579e+000dB,-1.54903325307382e+001°)
8.31763771102409e+005	(-1.25336361785140e+000dB,-1.55277698775855e+001°)
8.33681184619372e+005	(-1.25347545807420e+000dB,-1.55653045038003e+001°)
8.35603018230985e+005	(-1.25358855720529e+000dB,-1.56029366996440e+001°)
8.37529282126619e+005	(-1.25370292774246e+000dB,-1.56406667561594e+001°)
8.39459986519133e+005	(-1.25381858228674e+000dB,-1.56784949645557e+001°)
8.41395141644930e+005	(-1.25393553362224e+000dB,-1.57164216183078e+001°)
8.43334757764010e+005	(-1.25405379460348e+000dB,-1.57544470119516e+001°)
8.45278845160024e+005	(-1.25417337816092e+000dB,-1.57925714393845e+001°)
8.47227414140330e+005	(-1.25429429744240e+000dB,-1.58307951972708e+001°)
8.49180475036046e+005	(-1.25441656569159e+000dB,-1.58691185826912e+001°)
8.51138038202108e+005	(-1.25454019617311e+000dB,-1.59075418930756e+001°)
8.53100114017321e+005	(-1.25466520243022e+000dB,-1.59460654279351e+001°)
8.55066712884414e+005	(-1.25479159802347e+000dB,-1.59846894871112e+001°)
8.57037845230100e+005	(-1.25491939665284e+000dB,-1.60234143714503e+001°)
8.59013521505125e+005	(-1.25504861221716e+000dB,-1.60622403832135e+001°)
8.60993752184329e+005	(-1.25517925869815e+000dB,-1.61011678263760e+001°)
8.62978547766698e+005	(-1.25531135016591e+000dB,-1.61401970043401e+001°)
8.64967918775421e+005	(-1.25544490087901e+000dB,-1.61793282223711e+001°)
