Freq.	V(n007)
4.79733448636544e+005	(-1.30393795934256e+000dB,-8.45173145991365e+000°)
4.80839348449583e+005	(-1.30416358900975e+000dB,-8.47124199337247e+000°)
4.81947797624982e+005	(-1.30439027831125e+000dB,-8.49079749380913e+000°)
4.83058802039626e+005	(-1.30461803229227e+000dB,-8.51039806471443e+000°)
4.84172367583953e+005	(-1.30484685599297e+000dB,-8.53004380910711e+000°)
4.85288500161974e+005	(-1.30507675459255e+000dB,-8.54973483301502e+000°)
4.86407205691314e+005	(-1.30530773315128e+000dB,-8.56947123952776e+000°)
4.87528490103239e+005	(-1.30553979686178e+000dB,-8.58925313411552e+000°)
4.88652359342686e+005	(-1.30577295090669e+000dB,-8.60908062139433e+000°)
4.89778819368298e+005	(-1.30600720044398e+000dB,-8.62895380630789e+000°)
4.90907876152454e+005	(-1.30624255075189e+000dB,-8.64887279499703e+000°)
4.92039535681302e+005	(-1.30647900705997e+000dB,-8.66883769244726e+000°)
4.93173803954786e+005	(-1.30671657468027e+000dB,-8.68884860531220e+000°)
4.94310686986686e+005	(-1.30695525887942e+000dB,-8.70890563856540e+000°)
4.95450190804640e+005	(-1.30719506503109e+000dB,-8.72900890031075e+000°)
4.96592321450186e+005	(-1.30743599844310e+000dB,-8.74915849515896e+000°)
4.97737084978785e+005	(-1.30767806456577e+000dB,-8.76935453185305e+000°)
4.98884487459861e+005	(-1.30792126875495e+000dB,-8.78959711653570e+000°)
5.00034534976827e+005	(-1.30816561648494e+000dB,-8.80988635672586e+000°)
5.01187233627120e+005	(-1.30841111321940e+000dB,-8.83022236015856e+000°)
5.02342589522235e+005	(-1.30865776444341e+000dB,-8.85060523504802e+000°)
5.03500608787752e+005	(-1.30890557565342e+000dB,-8.87103508834421e+000°)
5.04661297563375e+005	(-1.30915455244733e+000dB,-8.89151202970521e+000°)
5.05824662002960e+005	(-1.30940470035406e+000dB,-8.91203616692945e+000°)
5.06990708274550e+005	(-1.30965602498375e+000dB,-8.93260760890706e+000°)
5.08159442560406e+005	(-1.30990853198681e+000dB,-8.95322646494271e+000°)
5.09330871057041e+005	(-1.31016222700584e+000dB,-8.97389284441357e+000°)
5.10504999975251e+005	(-1.31041711572249e+000dB,-8.99460685672700e+000°)
5.11681835540152e+005	(-1.31067320386540e+000dB,-9.01536861211126e+000°)
5.12861383991209e+005	(-1.31093049715286e+000dB,-9.03617822013239e+000°)
5.14043651582270e+005	(-1.31118900137451e+000dB,-9.05703579134899e+000°)
5.15228644581600e+005	(-1.31144872231072e+000dB,-9.07794143635349e+000°)
5.16416369271914e+005	(-1.31170966580179e+000dB,-9.09889526577228e+000°)
5.17606831950410e+005	(-1.31197183768943e+000dB,-9.11989739071544e+000°)
5.18800038928803e+005	(-1.31223524387833e+000dB,-9.14094792339221e+000°)
5.19995996533358e+005	(-1.31249989027128e+000dB,-9.16204697414378e+000°)
5.21194711104922e+005	(-1.31276578279369e+000dB,-9.18319465538350e+000°)
5.22396188998961e+005	(-1.31303292743286e+000dB,-9.20439107900650e+000°)
5.23600436585591e+005	(-1.31330133019451e+000dB,-9.22563635788840e+000°)
5.24807460249613e+005	(-1.31357099710090e+000dB,-9.24693060404100e+000°)
5.26017266390546e+005	(-1.31384193422553e+000dB,-9.26827393067953e+000°)
5.27229861422662e+005	(-1.31411414763463e+000dB,-9.28966645053563e+000°)
5.28445251775019e+005	(-1.31438764345671e+000dB,-9.31110827690030e+000°)
5.29663443891496e+005	(-1.31466242786298e+000dB,-9.33259952422009e+000°)
5.30884444230827e+005	(-1.31493850701373e+000dB,-9.35414030570023e+000°)
5.32108259266632e+005	(-1.31521588712160e+000dB,-9.37573073573040e+000°)
5.33334895487458e+005	(-1.31549457444128e+000dB,-9.39737092841868e+000°)
5.34564359396809e+005	(-1.31577457523808e+000dB,-9.41906099894191e+000°)
5.35796657513178e+005	(-1.31605589579973e+000dB,-9.44080106112757e+000°)
5.37031796370089e+005	(-1.31633854248841e+000dB,-9.46259123106249e+000°)
5.38269782516124e+005	(-1.31662252166514e+000dB,-9.48443162438820e+000°)
5.39510622514963e+005	(-1.31690783973599e+000dB,-9.50632235663566e+000°)
5.40754322945416e+005	(-1.31719450310419e+000dB,-9.52826354305071e+000°)
5.42000890401458e+005	(-1.31748251824773e+000dB,-9.55025530024150e+000°)
5.43250331492267e+005	(-1.31777189166368e+000dB,-9.57229774488270e+000°)
5.44502652842255e+005	(-1.31806262986552e+000dB,-9.59439099330871e+000°)
5.45757861091104e+005	(-1.31835473943929e+000dB,-9.61653516338997e+000°)
5.47015962893805e+005	(-1.31864822694705e+000dB,-9.63873037146413e+000°)
5.48276964920686e+005	(-1.31894309903890e+000dB,-9.66097673552313e+000°)
5.49540873857457e+005	(-1.31923936230890e+000dB,-9.68327437249373e+000°)
5.50807696405235e+005	(-1.31953702355014e+000dB,-9.70562340214121e+000°)
5.52077439280589e+005	(-1.31983608940461e+000dB,-9.72802394138270e+000°)
5.53350109215568e+005	(-1.32013656665846e+000dB,-9.75047610920199e+000°)
5.54625712957741e+005	(-1.32043846208236e+000dB,-9.77298002435944e+000°)
5.55904257270234e+005	(-1.32074178252461e+000dB,-9.79553580628133e+000°)
5.57185748931760e+005	(-1.32104653483234e+000dB,-9.81814357393632e+000°)
5.58470194736660e+005	(-1.32135272590318e+000dB,-9.84080344744464e+000°)
5.59757601494939e+005	(-1.32166036265392e+000dB,-9.86351554643813e+000°)
5.61047976032299e+005	(-1.32196945203196e+000dB,-9.88627999086754e+000°)
5.62341325190177e+005	(-1.32228000107839e+000dB,-9.90909690198019e+000°)
5.63637655825782e+005	(-1.32259201674300e+000dB,-9.93196639899327e+000°)
5.64936974812130e+005	(-1.32290550617752e+000dB,-9.95488860484147e+000°)
5.66239289038080e+005	(-1.32322047644071e+000dB,-9.97786363987596e+000°)
5.67544605408373e+005	(-1.32353693467313e+000dB,-1.00008916253160e+001°)
5.68852930843667e+005	(-1.32385488804321e+000dB,-1.00239726835296e+001°)
5.70164272280573e+005	(-1.32417434374444e+000dB,-1.00471069361017e+001°)
5.71478636671692e+005	(-1.32449530905395e+000dB,-1.00702945059920e+001°)
5.72796030985654e+005	(-1.32481779119775e+000dB,-1.00935355151371e+001°)
5.74116462207152e+005	(-1.32514179754564e+000dB,-1.01168300871676e+001°)
5.75439937336981e+005	(-1.32546733543043e+000dB,-1.01401783447721e+001°)
5.76766463392074e+005	(-1.32579441221705e+000dB,-1.01635804116439e+001°)
5.78096047405541e+005	(-1.32612303535410e+000dB,-1.01870364112951e+001°)
5.79428696426703e+005	(-1.32645321228345e+000dB,-1.02105464677688e+001°)
5.80764417521134e+005	(-1.32678495053150e+000dB,-1.02341107056145e+001°)
5.82103217770693e+005	(-1.32711825761491e+000dB,-1.02577292490264e+001°)
5.83445104273566e+005	(-1.32745314111000e+000dB,-1.02814022235704e+001°)
5.84790084144301e+005	(-1.32778960865396e+000dB,-1.03051297539213e+001°)
5.86138164513849e+005	(-1.32812766785619e+000dB,-1.03289119647694e+001°)
5.87489352529596e+005	(-1.32846732641761e+000dB,-1.03527489827554e+001°)
5.88843655355408e+005	(-1.32880859208733e+000dB,-1.03766409339180e+001°)
5.90201080171663e+005	(-1.32915147259092e+000dB,-1.04005879434247e+001°)
5.91561634175292e+005	(-1.32949597576712e+000dB,-1.04245901387663e+001°)
5.92925324579818e+005	(-1.32984210945603e+000dB,-1.04486476462522e+001°)
5.94292158615390e+005	(-1.33018988152349e+000dB,-1.04727605936477e+001°)
5.95662143528827e+005	(-1.33053929990106e+000dB,-1.04969291076877e+001°)
5.97035286583653e+005	(-1.33089037253572e+000dB,-1.05211533157937e+001°)
5.98411595060136e+005	(-1.33124310744762e+000dB,-1.05454333463208e+001°)
5.99791076255325e+005	(-1.33159751267246e+000dB,-1.05697693275922e+001°)
6.01173737483093e+005	(-1.33195359628320e+000dB,-1.05941613877400e+001°)
6.02559586074173e+005	(-1.33231136642271e+000dB,-1.06186096563129e+001°)
6.03948629376194e+005	(-1.33267083122845e+000dB,-1.06431142611418e+001°)
6.05340874753727e+005	(-1.33303199893182e+000dB,-1.06676753326677e+001°)
6.06736329588319e+005	(-1.33339487772403e+000dB,-1.06922929993453e+001°)
6.08135001278531e+005	(-1.33375947596783e+000dB,-1.07169673926882e+001°)
6.09536897239982e+005	(-1.33412580195037e+000dB,-1.07416986419335e+001°)
6.10942024905384e+005	(-1.33449386402655e+000dB,-1.07664868776813e+001°)
6.12350391724585e+005	(-1.33486367062175e+000dB,-1.07913322302856e+001°)
6.13762005164605e+005	(-1.33523523019448e+000dB,-1.08162348318821e+001°)
6.15176872709679e+005	(-1.33560855122699e+000dB,-1.08411948125782e+001°)
6.16595001861292e+005	(-1.33598364229566e+000dB,-1.08662123054504e+001°)
6.18016400138226e+005	(-1.33636051192927e+000dB,-1.08912874409924e+001°)
6.19441075076591e+005	(-1.33673916880761e+000dB,-1.09164203527408e+001°)
6.20869034229872e+005	(-1.33711962156206e+000dB,-1.09416111723526e+001°)
6.22300285168968e+005	(-1.33750187889225e+000dB,-1.09668600326625e+001°)
6.23734835482227e+005	(-1.33788594960928e+000dB,-1.09921670675758e+001°)
6.25172692775493e+005	(-1.33827184243956e+000dB,-1.10175324091317e+001°)
6.26613864672142e+005	(-1.33865956628019e+000dB,-1.10429561922196e+001°)
6.28058358813124e+005	(-1.33904912999692e+000dB,-1.10684385501292e+001°)
6.29506182857003e+005	(-1.33944054256810e+000dB,-1.10939796182149e+001°)
6.30957344479999e+005	(-1.33983381291257e+000dB,-1.11195795299773e+001°)
6.32411851376024e+005	(-1.34022895008232e+000dB,-1.11452384203162e+001°)
6.33869711256731e+005	(-1.34062596313521e+000dB,-1.11709564249871e+001°)
6.35330931851548e+005	(-1.34102486119621e+000dB,-1.11967336790780e+001°)
6.36795520907719e+005	(-1.34142565339954e+000dB,-1.12225703180729e+001°)
6.38263486190352e+005	(-1.34182834900656e+000dB,-1.12484664787762e+001°)
6.39734835482451e+005	(-1.34223295721212e+000dB,-1.12744222967555e+001°)
6.41209576584964e+005	(-1.34263948735235e+000dB,-1.13004379093549e+001°)
6.42687717316821e+005	(-1.34304794874573e+000dB,-1.13265134529004e+001°)
6.44169265514978e+005	(-1.34345835080428e+000dB,-1.13526490649449e+001°)
6.45654229034456e+005	(-1.34387070299690e+000dB,-1.13788448832869e+001°)
6.47142615748383e+005	(-1.34428501475771e+000dB,-1.14051010452356e+001°)
6.48634433548038e+005	(-1.34470129564939e+000dB,-1.14314176889318e+001°)
6.50129690342890e+005	(-1.34511955527416e+000dB,-1.14577949536176e+001°)
6.51628394060641e+005	(-1.34553980323217e+000dB,-1.14842329773154e+001°)
6.53130552647270e+005	(-1.34596204922671e+000dB,-1.15107318989782e+001°)
6.54636174067072e+005	(-1.34638630299990e+000dB,-1.15372918586734e+001°)
6.56145266302702e+005	(-1.34681257429623e+000dB,-1.15639129952624e+001°)
6.57657837355217e+005	(-1.34724087298675e+000dB,-1.15905954493963e+001°)
6.59173895244117e+005	(-1.34767120890956e+000dB,-1.16173393605865e+001°)
6.60693448007392e+005	(-1.34810359200560e+000dB,-1.16441448696025e+001°)
6.62216503701557e+005	(-1.34853803228549e+000dB,-1.16710121178882e+001°)
6.63743070401703e+005	(-1.34897453973779e+000dB,-1.16979412454812e+001°)
6.65273156201535e+005	(-1.34941312449257e+000dB,-1.17249323953095e+001°)
6.66806769213416e+005	(-1.34985379663088e+000dB,-1.17519857080484e+001°)
6.68343917568408e+005	(-1.35029656638273e+000dB,-1.17791013266207e+001°)
6.69884609416319e+005	(-1.35074144393933e+000dB,-1.18062793924388e+001°)
6.71428852925744e+005	(-1.35118843960126e+000dB,-1.18335200485393e+001°)
6.72976656284109e+005	(-1.35163756373301e+000dB,-1.18608234385636e+001°)
6.74528027697713e+005	(-1.35208882669813e+000dB,-1.18881897049237e+001°)
6.76082975391772e+005	(-1.35254223894475e+000dB,-1.19156189914391e+001°)
6.77641507610465e+005	(-1.35299781099574e+000dB,-1.19431114426259e+001°)
6.79203632616974e+005	(-1.35345555334955e+000dB,-1.19706672018997e+001°)
6.80769358693530e+005	(-1.35391547667226e+000dB,-1.19982864144243e+001°)
6.82338694141458e+005	(-1.35437759156598e+000dB,-1.20259692246058e+001°)
6.83911647281217e+005	(-1.35484190880350e+000dB,-1.20537157782958e+001°)
6.85488226452449e+005	(-1.35530843908466e+000dB,-1.20815262198382e+001°)
6.87068440014019e+005	(-1.35577719327538e+000dB,-1.21094006963061e+001°)
6.88652296344062e+005	(-1.35624818227177e+000dB,-1.21373393531084e+001°)
6.90239803840028e+005	(-1.35672141693979e+000dB,-1.21653423361427e+001°)
6.91830970918722e+005	(-1.35719690830451e+000dB,-1.21934097929578e+001°)
6.93425806016354e+005	(-1.35767466739309e+000dB,-1.22215418698892e+001°)
6.95024317588581e+005	(-1.35815470533963e+000dB,-1.22497387151578e+001°)
6.96626514110552e+005	(-1.35863703328450e+000dB,-1.22780004757938e+001°)
6.98232404076954e+005	(-1.35912166242410e+000dB,-1.23063272999829e+001°)
6.99841996002056e+005	(-1.35960860401445e+000dB,-1.23347193351261e+001°)
7.01455298419753e+005	(-1.36009786942355e+000dB,-1.23631767312093e+001°)
7.03072319883615e+005	(-1.36058947003603e+000dB,-1.23916996367660e+001°)
7.04693068966928e+005	(-1.36108341724488e+000dB,-1.24202882001260e+001°)
7.06317554262742e+005	(-1.36157972260928e+000dB,-1.24489425719516e+001°)
7.07945784383918e+005	(-1.36207839766320e+000dB,-1.24776629014602e+001°)
7.09577767963168e+005	(-1.36257945401202e+000dB,-1.25064493384635e+001°)
7.11213513653108e+005	(-1.36308290334804e+000dB,-1.25353020344819e+001°)
7.12853030126298e+005	(-1.36358875739594e+000dB,-1.25642211390643e+001°)
7.14496326075291e+005	(-1.36409702800793e+000dB,-1.25932068050575e+001°)
7.16143410212679e+005	(-1.36460772696378e+000dB,-1.26222591821921e+001°)
7.17794291271138e+005	(-1.36512086622487e+000dB,-1.26513784226377e+001°)
7.19448978003475e+005	(-1.36563645779234e+000dB,-1.26805646795217e+001°)
7.21107479182675e+005	(-1.36615451363212e+000dB,-1.27098181035003e+001°)
7.22769803601945e+005	(-1.36667504590870e+000dB,-1.27391388484033e+001°)
7.24435960074764e+005	(-1.36719806674995e+000dB,-1.27685270668242e+001°)
7.26105957434928e+005	(-1.36772358844009e+000dB,-1.27979829129557e+001°)
7.27779804536597e+005	(-1.36825162319998e+000dB,-1.28275065391858e+001°)
7.29457510254341e+005	(-1.36878218341301e+000dB,-1.28570981001775e+001°)
7.31139083483189e+005	(-1.36931528147087e+000dB,-1.28867577497100e+001°)
7.32824533138675e+005	(-1.36985092988426e+000dB,-1.29164856431352e+001°)
7.34513868156886e+005	(-1.37038914118374e+000dB,-1.29462819353187e+001°)
7.36207097494506e+005	(-1.37092992796435e+000dB,-1.29761467810248e+001°)
7.37904230128870e+005	(-1.37147330290869e+000dB,-1.30060803359819e+001°)
7.39605275058007e+005	(-1.37201927875761e+000dB,-1.30360827567382e+001°)
7.41310241300686e+005	(-1.37256786828940e+000dB,-1.30661541984949e+001°)
7.43019137896469e+005	(-1.37311908438205e+000dB,-1.30962948182012e+001°)
7.44731973905756e+005	(-1.37367293998236e+000dB,-1.31265047733279e+001°)
7.46448758409833e+005	(-1.37422944805743e+000dB,-1.31567842199120e+001°)
7.48169500510920e+005	(-1.37478862165897e+000dB,-1.31871333155763e+001°)
7.49894209332221e+005	(-1.37535047402422e+000dB,-1.32175522200133e+001°)
7.51622894017970e+005	(-1.37591501822378e+000dB,-1.32480410890507e+001°)
7.53355563733482e+005	(-1.37648226759331e+000dB,-1.32786000824695e+001°)
7.55092227665198e+005	(-1.37705223544944e+000dB,-1.33092293586038e+001°)
7.56832895020738e+005	(-1.37762493520750e+000dB,-1.33399290762291e+001°)
7.58577575028947e+005	(-1.37820038033483e+000dB,-1.33706993960224e+001°)
7.60326276939944e+005	(-1.37877858434853e+000dB,-1.34015404762240e+001°)
7.62079010025174e+005	(-1.37935956089097e+000dB,-1.34324524778912e+001°)
7.63835783577452e+005	(-1.37994332364866e+000dB,-1.34634355614175e+001°)
7.65596606911017e+005	(-1.38052988636745e+000dB,-1.34944898876274e+001°)
7.67361489361579e+005	(-1.38111926283249e+000dB,-1.35256156169691e+001°)
7.69130440286369e+005	(-1.38171146698947e+000dB,-1.35568129114191e+001°)
7.70903469064189e+005	(-1.38230651275860e+000dB,-1.35880819320464e+001°)
7.72680585095460e+005	(-1.38290441421144e+000dB,-1.36194228416878e+001°)
7.74461797802276e+005	(-1.38350518543463e+000dB,-1.36508358022849e+001°)
7.76247116628448e+005	(-1.38410884062358e+000dB,-1.36823209765669e+001°)
7.78036551039560e+005	(-1.38471539403606e+000dB,-1.37138785276886e+001°)
7.79830110523014e+005	(-1.38532485998173e+000dB,-1.37455086190976e+001°)
7.81627804588085e+005	(-1.38593725286613e+000dB,-1.37772114137275e+001°)
7.83429642765966e+005	(-1.38655258717954e+000dB,-1.38089870765919e+001°)
7.85235634609826e+005	(-1.38717087743399e+000dB,-1.38408357709547e+001°)
7.87045789694852e+005	(-1.38779213829782e+000dB,-1.38727576624616e+001°)
7.88860117618307e+005	(-1.38841638447271e+000dB,-1.39047529159699e+001°)
7.90678627999577e+005	(-1.38904363071283e+000dB,-1.39368216960687e+001°)
7.92501330480223e+005	(-1.38967389188337e+000dB,-1.39689641693121e+001°)
7.94328234724032e+005	(-1.39030718288370e+000dB,-1.40011805005780e+001°)
7.96159350417069e+005	(-1.39094351875549e+000dB,-1.40334708570104e+001°)
7.97994687267726e+005	(-1.39158291455540e+000dB,-1.40658354044941e+001°)
7.99834255006777e+005	(-1.39222538549204e+000dB,-1.40982743115459e+001°)
8.01678063387427e+005	(-1.39287094675863e+000dB,-1.41307877436852e+001°)
8.03526122185365e+005	(-1.39351961366528e+000dB,-1.41633758690317e+001°)
8.05378441198814e+005	(-1.39417140165488e+000dB,-1.41960388557389e+001°)
8.07235030248585e+005	(-1.39482632617563e+000dB,-1.42287768721445e+001°)
8.09095899178128e+005	(-1.39548440280356e+000dB,-1.42615900868648e+001°)
8.10961057853586e+005	(-1.39614564712524e+000dB,-1.42944786678408e+001°)
8.12830516163844e+005	(-1.39681007490747e+000dB,-1.43274427852011e+001°)
8.14704284020584e+005	(-1.39747770192131e+000dB,-1.43604826077520e+001°)
8.16582371358336e+005	(-1.39814854412833e+000dB,-1.43935983077452e+001°)
8.18464788134533e+005	(-1.39882261737552e+000dB,-1.44267900524538e+001°)
8.20351544329560e+005	(-1.39949993776502e+000dB,-1.44600580137189e+001°)
8.22242649946813e+005	(-1.40018052143021e+000dB,-1.44934023622561e+001°)
8.24138115012743e+005	(-1.40086438455932e+000dB,-1.45268232690242e+001°)
8.26037949576919e+005	(-1.40155154343787e+000dB,-1.45603209056049e+001°)
8.27942163712074e+005	(-1.40224201451741e+000dB,-1.45938954446763e+001°)
8.29850767514162e+005	(-1.40293581419141e+000dB,-1.46275470574043e+001°)
8.31763771102409e+005	(-1.40363295903617e+000dB,-1.46612759167816e+001°)
8.33681184619372e+005	(-1.40433346568389e+000dB,-1.46950821954802e+001°)
8.35603018230985e+005	(-1.40503735085033e+000dB,-1.47289660666143e+001°)
8.37529282126619e+005	(-1.40574463139440e+000dB,-1.47629277042335e+001°)
8.39459986519133e+005	(-1.40645532410218e+000dB,-1.47969672807005e+001°)
8.41395141644930e+005	(-1.40716944605301e+000dB,-1.48310849714069e+001°)
8.43334757764010e+005	(-1.40788701428970e+000dB,-1.48652809509076e+001°)
8.45278845160024e+005	(-1.40860804596870e+000dB,-1.48995553932824e+001°)
8.47227414140330e+005	(-1.40933255832441e+000dB,-1.49339084735577e+001°)
8.49180475036046e+005	(-1.41006056873343e+000dB,-1.49683403682857e+001°)
8.51138038202108e+005	(-1.41079209458652e+000dB,-1.50028512521041e+001°)
8.53100114017321e+005	(-1.41152715343217e+000dB,-1.50374413018473e+001°)
8.55066712884414e+005	(-1.41226576285426e+000dB,-1.50721106931969e+001°)
8.57037845230100e+005	(-1.41300794058001e+000dB,-1.51068596036180e+001°)
8.59013521505125e+005	(-1.41375370433778e+000dB,-1.51416882088628e+001°)
8.60993752184329e+005	(-1.41450307209092e+000dB,-1.51765966883139e+001°)
8.62978547766698e+005	(-1.41525606180238e+000dB,-1.52115852185044e+001°)
8.64967918775421e+005	(-1.41601269151756e+000dB,-1.52466539777499e+001°)
8.66961875757943e+005	(-1.41677297939935e+000dB,-1.52818031436411e+001°)
8.68960429286028e+005	(-1.41753694373777e+000dB,-1.53170328961615e+001°)
8.70963589955806e+005	(-1.41830460285576e+000dB,-1.53523434136039e+001°)
8.72971368387836e+005	(-1.41907597518677e+000dB,-1.53877348748034e+001°)
8.74983775227160e+005	(-1.41985107933932e+000dB,-1.54232074602957e+001°)
8.77000821143358e+005	(-1.42062993389514e+000dB,-1.54587613495151e+001°)
8.79022516830607e+005	(-1.42141255763020e+000dB,-1.54943967231401e+001°)
8.81048873007736e+005	(-1.42219896938351e+000dB,-1.55301137620211e+001°)
8.83079900418284e+005	(-1.42298918804145e+000dB,-1.55659126459638e+001°)
8.85115609830556e+005	(-1.42378323268360e+000dB,-1.56017935573821e+001°)
8.87156012037681e+005	(-1.42458112242816e+000dB,-1.56377566772607e+001°)
8.89201117857668e+005	(-1.42538287650464e+000dB,-1.56738021879903e+001°)
8.91250938133464e+005	(-1.42618851421919e+000dB,-1.57099302708148e+001°)
8.93305483733013e+005	(-1.42699805503210e+000dB,-1.57461411092868e+001°)
8.95364765549311e+005	(-1.42781151851066e+000dB,-1.57824348863131e+001°)
8.97428794500465e+005	(-1.42862892419932e+000dB,-1.58188117839931e+001°)
8.99497581529751e+005	(-1.42945029188904e+000dB,-1.58552719863381e+001°)
9.01571137605672e+005	(-1.43027564142757e+000dB,-1.58918156776710e+001°)
9.03649473722016e+005	(-1.43110499271118e+000dB,-1.59284430415395e+001°)
9.05732600897914e+005	(-1.43193836586450e+000dB,-1.59651542629196e+001°)
9.07820530177899e+005	(-1.43277578096901e+000dB,-1.60019495260464e+001°)
9.09913272631964e+005	(-1.43361725828524e+000dB,-1.60388290159353e+001°)
9.12010839355621e+005	(-1.43446281820891e+000dB,-1.60757929185720e+001°)
9.14113241469961e+005	(-1.43531248116907e+000dB,-1.61128414189583e+001°)
9.16220490121710e+005	(-1.43616626783551e+000dB,-1.61499747044302e+001°)
9.18332596483290e+005	(-1.43702419866445e+000dB,-1.61871929580333e+001°)
9.20449571752880e+005	(-1.43788629469894e+000dB,-1.62244963706499e+001°)
9.22571427154471e+005	(-1.43875257669179e+000dB,-1.62618851262810e+001°)
9.24698173937930e+005	(-1.43962306569411e+000dB,-1.62993594136409e+001°)
9.26829823379055e+005	(-1.44049778280583e+000dB,-1.63369194197555e+001°)
9.28966386779642e+005	(-1.44137674925258e+000dB,-1.63745653324742e+001°)
9.31107875467535e+005	(-1.44225998640381e+000dB,-1.64122973400818e+001°)
9.33254300796695e+005	(-1.44314751565064e+000dB,-1.64501156311368e+001°)
9.35405674147255e+005	(-1.44403935857639e+000dB,-1.64880203939140e+001°)
9.37562006925583e+005	(-1.44493553685790e+000dB,-1.65260118185838e+001°)
9.39723310564340e+005	(-1.44583607227597e+000dB,-1.65640900935036e+001°)
9.41889596522542e+005	(-1.44674098674126e+000dB,-1.66022554089777e+001°)
9.44060876285624e+005	(-1.44765030223411e+000dB,-1.66405079548070e+001°)
9.46237161365493e+005	(-1.44856404089541e+000dB,-1.66788479213414e+001°)
9.48418463300596e+005	(-1.44948222499900e+000dB,-1.67172754997393e+001°)
9.50604793655979e+005	(-1.45040487684241e+000dB,-1.67557908795126e+001°)
9.52796164023349e+005	(-1.45133201893640e+000dB,-1.67943942530021e+001°)
9.54992586021133e+005	(-1.45226367386650e+000dB,-1.68330858115322e+001°)
9.57194071294540e+005	(-1.45319986439451e+000dB,-1.68718657478705e+001°)
9.59400631515628e+005	(-1.45414061323848e+000dB,-1.69107342520034e+001°)
9.61612278383359e+005	(-1.45508594342942e+000dB,-1.69496915180416e+001°)
9.63829023623664e+005	(-1.45603587799724e+000dB,-1.69887377376679e+001°)
9.66050878989506e+005	(-1.45699044018972e+000dB,-1.70278731053861e+001°)
9.68277856260941e+005	(-1.45794965323477e+000dB,-1.70670978130979e+001°)
9.70509967245181e+005	(-1.45891354060390e+000dB,-1.71064120546198e+001°)
9.72747223776656e+005	(-1.45988212585750e+000dB,-1.71458160244524e+001°)
9.74989637717077e+005	(-1.46085543268059e+000dB,-1.71853099167249e+001°)
9.77237220955500e+005	(-1.46183348480130e+000dB,-1.72248939247790e+001°)
9.79489985408387e+005	(-1.46281630618905e+000dB,-1.72645682441424e+001°)
9.81747943019672e+005	(-1.46380392092214e+000dB,-1.73043330702980e+001°)
9.84011105760820e+005	(-1.46479635310321e+000dB,-1.73441885975507e+001°)
9.86279485630896e+005	(-1.46579362710558e+000dB,-1.73841350225521e+001°)
9.88553094656624e+005	(-1.46679576729869e+000dB,-1.74241725402713e+001°)
9.90831944892452e+005	(-1.46780279827288e+000dB,-1.74643013475707e+001°)
9.93116048420617e+005	(-1.46881474471976e+000dB,-1.75045216409970e+001°)
9.95405417351210e+005	(-1.46983163137515e+000dB,-1.75448336162978e+001°)
9.97700063822235e+005	(-1.47085348326958e+000dB,-1.75852374714213e+001°)
9.99999999999681e+005	(-1.47188032541734e+000dB,-1.76257334033079e+001°)
1.00230523807758e+006	(-1.47291218305606e+000dB,-1.76663216099820e+001°)
1.00461579027807e+006	(-1.47394908149894e+000dB,-1.77070022886780e+001°)
1.00693166885148e+006	(-1.47499104620674e+000dB,-1.77477756378693e+001°)
1.00925288607636e+006	(-1.47603810277622e+000dB,-1.77886418554268e+001°)
1.01157945425958e+006	(-1.47709027696577e+000dB,-1.78296011408554e+001°)
1.01391138573636e+006	(-1.47814759459795e+000dB,-1.78706536921860e+001°)
1.01624869287037e+006	(-1.47921008168367e+000dB,-1.79117997084672e+001°)
1.01859138805379e+006	(-1.48027776444119e+000dB,-1.79530393913379e+001°)
1.02093948370735e+006	(-1.48135066903893e+000dB,-1.79943729378611e+001°)
1.02329299228043e+006	(-1.48242882190920e+000dB,-1.80358005488720e+001°)
1.02565192625108e+006	(-1.48351224963956e+000dB,-1.80773224254254e+001°)
1.02801629812614e+006	(-1.48460097885177e+000dB,-1.81189387668522e+001°)
1.03038612044129e+006	(-1.48569503641628e+000dB,-1.81606497739109e+001°)
1.03276140576107e+006	(-1.48679444933740e+000dB,-1.82024556492989e+001°)
1.03514216667901e+006	(-1.48789924462817e+000dB,-1.82443565921210e+001°)
1.03752841581768e+006	(-1.48900944962019e+000dB,-1.82863528056320e+001°)
1.03992016582873e+006	(-1.49012509161611e+000dB,-1.83284444899613e+001°)
1.04231742939297e+006	(-1.49124619824939e+000dB,-1.83706318486464e+001°)
1.04472021922047e+006	(-1.49237279712944e+000dB,-1.84129150832489e+001°)
1.04712854805056e+006	(-1.49350491610172e+000dB,-1.84552943963738e+001°)
1.04954242865199e+006	(-1.49464258311268e+000dB,-1.84977699906156e+001°)
1.05196187382289e+006	(-1.49578582632312e+000dB,-1.85403420694672e+001°)
1.05438689639092e+006	(-1.49693467387786e+000dB,-1.85830108347469e+001°)
1.05681750921332e+006	(-1.49808915428239e+000dB,-1.86257764912334e+001°)
1.05925372517695e+006	(-1.49924929614284e+000dB,-1.86686392437453e+001°)
1.06169555719838e+006	(-1.50041512797396e+000dB,-1.87115992927200e+001°)
1.06414301822398e+006	(-1.50158667878793e+000dB,-1.87546568454491e+001°)
1.06659612122992e+006	(-1.50276397750142e+000dB,-1.87978121048595e+001°)
1.06905487922232e+006	(-1.50394705333140e+000dB,-1.88410652763727e+001°)
